name,place,found_time,image,source,source_site,source_url,remark
現金若干,新城站，新城站,2015/01/23,"",花蓮縣新城鄉新城村30-7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145684,""
悠遊卡,松山站，車上,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145685,""
現金身分證,松山站，車上,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145686,""
保溫壺,新竹站，車上,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145687,紫色
現金若干元,松山站，車上,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145688,""
白色安全帽,嘉義站，車上,2015/01/31,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145689,""
田園薄餅,臺北站，車上,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145690,""
悠遊卡,松山站，松山站,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145691,""
手機,羅東站，車上,2015/02/02,"",宜蘭縣蘇澳鎮蘇南里太平路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145692,紅色
零錢包,松山站，松山站,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145693,""
悠遊卡,松山站，松山站,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145694,""
雨傘,松山站，車上,2015/02/01,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145695,""
眼鏡,松山站，松山站,2015/02/02,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145696,""
手機,桃園站，車上,2015/01/29,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145697,白 HTC
悠遊卡,松山站，松山站,2015/02/02,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145698,""
現金若干元,松山站，松山站,2015/02/02,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145699,""
雨傘,松山站，車上,2015/01/30,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145700,藍色折傘
保溫瓶,臺中站，車上,2015/01/30,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145701,黃
圍巾,桃園站，車上,2015/01/31,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145702,灰
提袋,桃園站，車上,2015/02/01,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145703,""
安全帽,臺南站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145704,""
手機,高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145705,""
手機,高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145706,""
小包包,高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145707,""
安全帽,新左營站，車上,2015/02/02,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145708,""
香煙,花蓮站，車上,2015/02/01,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145709,""
皮夾,花蓮站，車上,2015/02/02,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145710,""
包包,花蓮站，車上,2015/02/02,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145711,""
背包,花蓮站，車上,2015/02/02,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145712,""
衣,花蓮站，車上,2015/01/30,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145713,""
保溫瓶,花蓮站，車上,2015/02/02,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145714,""
紅色提袋(衣物),嘉義站，車上,2015/02/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145715,""
SONY紫紅色相機,臺南站，臺南站,2015/02/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145716,""
現金若干,嘉義站，嘉義站,2015/02/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145717,""
"證件,車票",斗六站，車上,2015/02/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145718,""
"新光三越紙袋(衣服,滑鼠墊)",臺南站，車上,2015/02/01,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145719,""
黑白全罩安全帽,高雄站，車上,2015/02/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145720,""
一串鑰匙(遙控器2個),桃園站，車上,2015/02/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145721,""
白底藍花安全帽,新左營站，車上,2015/02/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145722,""
現金若干(南靖站),嘉義站，嘉義站,2015/02/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145723,""
鞋子衣服,樹林站，樹林站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145724,黑色袋子
帽子圍巾,花蓮站，花蓮站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145725,藍色
食品,桃園站，桃園站,2015/01/30,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145726,紅色提袋
保冷袋,樹林站，樹林站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145727,綠色注射劑
名產,樹林站，樹林站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145728,原鄉之味
圍巾,樹林站，樹林站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145729,""
紫色錢包,樹林站，樹林站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145730,""
背包,樹林站，樹林站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145731,黑色motorola對講機
食品,臺北站，臺北站,2015/01/31,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145732,麻糬燒
皮夾,臺中站，臺中站,2015/01/30,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145733,咖啡色
手套,中壢站，車上,2015/01/30,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145734,""
紙袋,臺南站，車上,2015/01/31,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145735,星巴克杯子
鑰匙一串,桃園站，桃園站,2015/01/31,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145736,""
學生證,桃園站，桃園站,2015/01/31,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145737,劉欣茹
雨傘,臺北站，車上,2015/01/31,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145738,透明塑膠袋
健保卡 謝采o,新竹站，新竹站,2015/01/31,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145739,""
粉桃色零錢包 內有現金若干,新竹站，新竹站,2015/01/31,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145740,""
闕o柔身分證,新竹站，新竹站,2015/01/31,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145741,""
黑色背包 內有大陸往來通行證 皮夾,新竹站，新竹站,2015/02/01,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145742,""
林o婷身分證,新竹站，新竹站,2015/02/02,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145743,""
雨傘圍巾,桃園站，車上,2015/01/31,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145744,透明塑膠袋
紫色塑膠袋,桃園站，車上,2015/02/01,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145745,"藥,化妝品"
手機,桃園站，桃園站,2015/02/03,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145746,黑色NOKIA
食品,桃園站，桃園站,2015/02/03,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145747,紙箱
現金1000元,鶯歌站，鶯歌站,2015/01/31,"",新北市鶯歌區東鶯里文化路68-1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145748,""
暗紅色保溫杯,中壢站，車上,2015/02/02,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145749,""
土色手提袋,新竹站，車上,2015/02/02,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145750,帽子零食太陽眼鏡
便當袋,臺北站，車上,2015/02/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145751,黑色
悠遊卡,桃園站，桃園站,2015/02/03,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145752,""
暗紅色圍巾,樹林站，樹林站,2015/02/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145753,""
黑色布包,樹林站，樹林站,2015/02/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145754,13000元/桐旻良
黑色玉山信用卡,樹林站，樹林站,2015/02/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145755,""
黑皮包,樹林站，樹林站,2015/02/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145756,無現金/秦祥思
金色保溫瓶,竹南站，竹南站,2015/02/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145757,""
藍雨傘,七堵站，樹林站,2015/02/01,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145758,""
衣服,樹林站，樹林站,2015/02/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145759,外套/毛衣
袋子,樹林站，樹林站,2015/02/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145760,媽媽手冊
白色安全帽,羅東站，羅東站,2015/02/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145761,""
小米手機,樹林站，樹林站,2015/02/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145762,2s
針織外套,宜蘭站，宜蘭站,2015/02/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145763,""
電子書,樹林站，樹林站,2015/02/02,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145764,KINDLE咖啡色皮套
綠色外套,樹林站，樹林站,2015/02/03,"",新北市樹林區樹北里鎮前街112號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145765,""
便當袋,桃園站，車上,2015/02/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145766,紅色
雞腳凍,松山站，車上,2015/02/02,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145767,""
手機,松山站，松山站,2015/02/02,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145768,""
圍巾,松山站，松山站,2015/02/03,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145769,""
悠遊卡,松山站，松山站,2015/02/03,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145770,""
保溫瓶,松山站，松山站,2015/02/03,"",臺北市信義區永吉里松山路11號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145771,""
黑色包包,新竹站，車上,2015/01/31,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145772,黑色蝴蝶結
食品,臺中站，車上,2015/01/31,"",雲林縣斗六市信義里民生路187號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145773,鐵盒裝
咖啡,臺北站，車上,2015/02/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145774,職人的咖啡
證件,高雄站，高雄站,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145775,""
安全帽,高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145776,""
袋子(外套),高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145777,""
眼鏡,高雄站，車上,2015/01/31,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145778,""
手機(黑色),潮州站，車上,2015/02/01,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145779,""
手機(紅色),臺北站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145780,""
手機(黑色),臺中站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145781,""
安全帽,高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145782,""
保溫杯,高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145783,""
鑰匙,高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145784,""
皮夾(證件、現金),臺南站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145785,""
背包(衣物、藥品),高雄站，車上,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145786,""
磁卡,高雄站，高雄站,2015/02/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145787,""
褲子,高雄站，高雄站,2015/02/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145788,""
袋子(衣服),臺南站，臺南站,2015/02/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145789,""
現金,高雄站，高雄站,2015/02/02,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145790,""
手機(黑色),高雄站，車上,2015/02/03,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145791,""
餅乾,花蓮站，車上,2015/02/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145792,""
便當盒,花蓮站，車上,2015/02/01,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145793,""
蛋糕,花蓮站，車上,2015/02/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145794,""
手機,花蓮站，車上,2015/02/03,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145795,""
雨傘,松山站，車上,2015/01/30,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145796,紅色
相機,瑞芳站，車上,2015/02/03,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145797,PENTAX 黑套
圍巾,松山站，車上,2015/02/02,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145798,藍色
手機,新左營站，車上,2015/02/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145799,""
手提袋,新左營站，新左營站,2015/02/03,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145800,""
一卡通,桃園站，桃園站,2015/02/03,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145801,""
小書包,新豐站，車上,2015/02/03,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145802,內只有學生證一張(謝有展)
悠遊卡,桃園站，桃園站,2015/02/03,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145803,"優待卡,京站卡介(透明卡套)"
無印良品紙袋,竹南站，車上,2015/02/04,"",桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145804,內裝衣物
紅米手機(鏡面破損),高雄站，嘉義站,2015/02/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145805,""
書,嘉義站，車上,2015/02/02,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145806,""
茶葉,竹南站，車上,2015/02/04,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145807,藍色紙袋
TOSHIBA筆電一台,新竹站，新竹站,2015/02/03,"",新竹市榮光里中華路2段445號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=145808,""
